station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
FAPE,2026-08-13 18:00,60.80,53.60,77.15,80.00,6.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 131800Z 08006KT 030V130 CAVOK 16/12 Q1027 NOSIG,M
FAPE,2026-08-13 19:00,59.00,55.40,87.84,60.00,7.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 131900Z 06007KT CAVOK 15/13 Q1027 NOSIG,M
FAPE,2026-08-13 20:00,59.00,53.60,82.26,60.00,8.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 132000Z 06008KT CAVOK 15/12 Q1026 NOSIG,M
FAPE,2026-08-13 21:00,57.20,53.60,87.75,40.00,6.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 132100Z 04006KT 360V060 CAVOK 14/12 Q1026 NOSIG,M
FAPE,2026-08-13 22:00,55.40,53.60,93.65,30.00,6.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 132200Z 03006KT CAVOK 13/12 Q1026 NOSIG,M
FAPE,2026-08-13 23:00,55.40,55.40,100.00,10.00,4.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 132300Z 01004KT CAVOK 13/13 Q1025 NOSIG,M
FAPE,2026-08-14 00:00,53.60,53.60,100.00,20.00,4.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 140000Z 02004KT CAVOK 12/12 Q1025 NOSIG,M
FAPE,2026-08-14 01:00,53.60,53.60,100.00,350.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 140100Z 35004KT CAVOK 12/12 Q1024 NOSIG,M
FAPE,2026-08-14 02:00,53.60,51.80,93.60,10.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 140200Z 01007KT CAVOK 12/11 Q1024 NOSIG,M
FAPE,2026-08-14 03:00,51.80,50.00,93.55,10.00,6.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 140300Z 01006KT CAVOK 11/10 Q1023 NOSIG,M
FAPE,2026-08-14 04:00,51.80,50.00,93.55,40.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 140400Z 04003KT CAVOK 11/10 Q1023 NOSIG,M
FAPE,2026-08-14 05:00,51.80,50.00,93.55,40.00,2.00,0.00,30.21,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 140500Z 04002KT 8000 NSC 11/10 Q1023 NOSIG,M
FAPE,2026-08-14 05:55,55.40,53.60,93.65,20.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 140555Z 02005KT CAVOK 13/12 Q1023 NOSIG,M
FAPE,2026-08-14 06:00,55.40,53.60,93.65,20.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 140600Z 02005KT CAVOK 13/12 Q1023 NOSIG,M
FAPE,2026-08-14 07:00,59.00,53.60,82.26,30.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 140700Z 03005KT CAVOK 15/12 Q1023 NOSIG,M
FAPE,2026-08-14 08:00,64.40,53.60,67.97,20.00,6.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 140800Z 02006KT CAVOK 18/12 Q1023 NOSIG,M
FAPE,2026-08-14 08:22,68.00,53.60,60.00,30.00,7.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAPE 140822Z 03007KT CAVOK 20/12 Q1023 NOSIG,M
FAPE,2026-08-14 08:54,71.60,53.60,53.07,20.00,6.00,0.00,30.21,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,71.60,FAPE 140854Z 02006KT 9999 FEW005 22/12 Q1023 NOSIG,M
FAPE,2026-08-14 09:00,71.60,53.60,53.07,20.00,6.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAPE 140900Z 02006KT CAVOK 22/12 Q1023 NOSIG,M
FAPE,2026-08-14 09:48,75.20,57.20,53.60,40.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAPE 140948Z 04007KT CAVOK 24/14 Q1022 NOSIG,M
FAPE,2026-08-14 10:00,75.20,55.40,50.22,40.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAPE 141000Z 04007KT CAVOK 24/13 Q1022 NOSIG,M
FAPE,2026-08-14 10:11,78.80,51.80,39.08,10.00,8.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,FAPE 141011Z 01008KT CAVOK 26/11 Q1022 NOSIG,M
FAPE,2026-08-14 11:00,78.80,50.00,36.56,360.00,12.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,FAPE 141100Z 36012KT CAVOK 26/10 Q1021 NOSIG,M
FAPE,2026-08-14 12:00,80.60,51.80,36.84,360.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.08,FAPE 141200Z 36008KT 320V030 CAVOK 27/11 Q1020 NOSIG,M
FAPE,2026-08-14 13:00,80.60,53.60,39.36,10.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.30,FAPE 141300Z 01006KT 340V040 CAVOK 27/12 Q1020 NOSIG,M
FAPE,2026-08-14 14:00,73.40,57.20,56.92,90.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAPE 141400Z 09004KT CAVOK 23/14 Q1020 NOSIG,M
FAPE,2026-08-14 15:00,66.20,55.40,68.18,70.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 141500Z 07005KT CAVOK 19/13 Q1020 NOSIG,M
FAPE,2026-08-14 16:00,62.60,53.60,72.40,50.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 141600Z 05003KT CAVOK 17/12 Q1020 NOSIG,M
FAPE,2026-08-14 17:00,64.40,53.60,67.97,360.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 141700Z 36003KT 300V040 CAVOK 18/12 Q1021 NOSIG,M
FAPE,2026-08-14 18:00,59.00,53.60,82.26,260.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 141800Z 26005KT CAVOK 15/12 Q1021 NOSIG,M
FAPE,2026-08-14 19:00,60.80,55.40,82.38,240.00,12.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 141900Z 24012KT CAVOK 16/13 Q1023 NOSIG,M
FAPE,2026-08-14 21:00,60.80,59.00,93.79,250.00,16.00,0.00,30.21,M,6.21,M,FEW,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 142100Z 25016KT 9999 FEW007 16/15 Q1023 NOSIG,M
FAPE,2026-08-14 22:00,60.80,59.00,93.79,260.00,10.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 142200Z 26010KT CAVOK 16/15 Q1023 NOSIG,M
FAPE,2026-08-15 00:00,59.00,55.40,87.84,240.00,16.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 150000Z 24016KT CAVOK 15/13 Q1024 NOSIG,M
FAPE,2026-08-15 01:00,57.20,55.40,93.70,240.00,16.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 150100Z 24016KT CAVOK 14/13 Q1023 NOSIG,M
FAPE,2026-08-15 02:00,57.20,53.60,87.75,250.00,12.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 150200Z 25012KT CAVOK 14/12 Q1023 NOSIG,M
FAPE,2026-08-15 03:00,57.20,55.40,93.70,240.00,13.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 150300Z 24013KT CAVOK 14/13 Q1024 NOSIG,M
FAPE,2026-08-15 04:00,57.20,55.40,93.70,250.00,11.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 150400Z 25011KT CAVOK 14/13 Q1025 NOSIG,M
FAPE,2026-08-15 05:00,57.20,53.60,87.75,250.00,10.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 150500Z 25010KT CAVOK 14/12 Q1025 NOSIG,M
FAPE,2026-08-15 06:00,57.20,55.40,93.70,330.00,3.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 150600Z 33003KT 270V010 CAVOK 14/13 Q1025 NOSIG,M
FAPE,2026-08-15 06:53,62.60,55.40,77.31,330.00,4.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 150653Z 33004KT CAVOK 17/13 Q1025 NOSIG,M
FAPE,2026-08-15 07:00,62.60,55.40,77.31,320.00,4.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 150700Z 32004KT CAVOK 17/13 Q1025 NOSIG,M
FAPE,2026-08-15 08:00,64.40,55.40,72.58,10.00,6.00,0.00,30.27,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 150800Z 01006KT 340V040 9999 FEW017 18/13 Q1025 NOSIG,M
FAPE,2026-08-15 09:00,66.20,57.20,72.76,30.00,6.00,0.00,30.27,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 150900Z 03006KT 360V060 9999 FEW015 19/14 Q1025 NOSIG,M
FAPE,2026-08-15 10:00,68.00,57.20,68.38,40.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAPE 151000Z 04005KT 360V060 CAVOK 20/14 Q1024 NOSIG,M
FAPE,2026-08-15 11:00,68.00,57.20,68.38,60.00,6.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAPE 151100Z 06006KT 030V100 CAVOK 20/14 Q1023 NOSIG,M
FAPE,2026-08-15 12:00,68.00,57.20,68.38,90.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAPE 151200Z 09007KT 040V120 CAVOK 20/14 Q1022 NOSIG,M
FAPE,2026-08-15 13:00,68.00,57.20,68.38,100.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAPE 151300Z 10007KT 070V130 CAVOK 20/14 Q1022 NOSIG,M
FAPE,2026-08-15 14:00,66.20,57.20,72.76,90.00,9.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 151400Z 09009KT CAVOK 19/14 Q1021 NOSIG,M
FAPE,2026-08-15 15:00,62.60,57.20,82.51,70.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 151500Z 07007KT CAVOK 17/14 Q1021 NOSIG,M
FAPE,2026-08-15 16:00,59.00,57.20,93.74,60.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 151600Z 06006KT CAVOK 15/14 Q1021 NOSIG,M
FAPE,2026-08-15 17:00,59.00,57.20,93.74,40.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 151700Z 04005KT CAVOK 15/14 Q1021 NOSIG,M
FAPE,2026-08-15 18:00,59.00,57.20,93.74,50.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 151800Z 05005KT CAVOK 15/14 Q1021 NOSIG,M
FAPE,2026-08-15 19:00,59.00,59.00,100.00,40.00,4.00,0.00,30.15,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 151900Z 04004KT 9999 FEW040 15/15 Q1021 NOSIG,M
FAPE,2026-08-15 22:00,59.00,57.20,93.74,360.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 152200Z 36005KT CAVOK 15/14 Q1019 NOSIG,M
FAPE,2026-08-15 23:00,59.00,57.20,93.74,340.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 152300Z 34005KT CAVOK 15/14 Q1019 NOSIG,M
FAPE,2026-08-16 00:00,59.00,57.20,93.74,10.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 160000Z 01008KT CAVOK 15/14 Q1018 NOSIG,M
FAPE,2026-08-16 01:00,59.00,55.40,87.84,10.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 160100Z 01005KT CAVOK 15/13 Q1018 NOSIG,M
FAPE,2026-08-16 02:00,60.80,55.40,82.38,330.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 160200Z 33004KT CAVOK 16/13 Q1017 NOSIG,M
FAPE,2026-08-16 03:00,57.20,53.60,87.75,330.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 160300Z 33006KT CAVOK 14/12 Q1017 NOSIG,M
FAPE,2026-08-16 04:00,55.40,53.60,93.65,330.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 160400Z 33004KT CAVOK 13/12 Q1018 NOSIG,M
FAPE,2026-08-16 05:00,55.40,53.60,93.65,10.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 160500Z 01005KT CAVOK 13/12 Q1018 NOSIG,M
FAPE,2026-08-16 05:23,60.80,50.00,67.55,360.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 160523Z 36006KT 340V040 CAVOK 16/10 Q1018 NOSIG,M
FAPE,2026-08-16 06:00,60.80,50.00,67.55,330.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 160600Z 33005KT 300V360 CAVOK 16/10 Q1018 NOSIG,M
FAPE,2026-08-16 06:53,68.00,50.00,52.54,350.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAPE 160653Z 35005KT CAVOK 20/10 Q1018 NOSIG,M
FAPE,2026-08-16 07:00,68.00,50.00,52.54,350.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAPE 160700Z 35005KT CAVOK 20/10 Q1018 NOSIG,M
FAPE,2026-08-16 07:41,73.40,53.60,49.95,350.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAPE 160741Z 35005KT CAVOK 23/12 Q1018 NOSIG,M
FAPE,2026-08-16 08:00,73.40,55.40,53.33,360.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAPE 160800Z 36006KT CAVOK 23/13 Q1018 NOSIG,M
FAPE,2026-08-16 08:12,77.00,53.60,44.30,350.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,FAPE 160812Z 35006KT CAVOK 25/12 Q1018 NOSIG,M
FAPE,2026-08-16 08:57,78.80,53.60,41.75,350.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,FAPE 160857Z 35007KT CAVOK 26/12 Q1018 NOSIG,M
FAPE,2026-08-16 09:00,78.80,53.60,41.75,350.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,FAPE 160900Z 35007KT CAVOK 26/12 Q1018 NOSIG,M
FAPE,2026-08-16 09:25,82.40,51.80,34.75,290.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.21,FAPE 160925Z 29004KT 240V340 CAVOK 28/11 Q1018 NOSIG,M
FAPE,2026-08-16 10:00,77.00,51.80,41.46,210.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,FAPE 161000Z 21008KT CAVOK 25/11 Q1018 NOSIG,M
FAPE,2026-08-16 11:00,75.20,55.40,50.22,210.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAPE 161100Z 21008KT CAVOK 24/13 Q1018 NOSIG,M
FAPE,2026-08-16 12:00,71.60,57.20,60.48,210.00,10.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAPE 161200Z 21010KT CAVOK 22/14 Q1017 NOSIG,M
FAPE,2026-08-16 13:00,68.00,57.20,68.38,220.00,13.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAPE 161300Z 22013KT CAVOK 20/14 Q1017 NOSIG,M
FAPE,2026-08-16 14:00,64.40,57.20,77.46,240.00,14.00,0.00,30.03,M,6.21,M,FEW,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 161400Z 24014KT 9999 FEW008 18/14 Q1017 TEMPO 5000 BR BKN005,M
FAPE,2026-08-16 14:22,60.80,57.20,87.93,230.00,15.00,0.00,30.06,M,4.97,M,BKN,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 161422Z 23015KT 8000 BKN005 16/14 Q1018 TEMPO 5000 BR,M
FAPE,2026-08-16 14:35,59.00,57.20,93.74,240.00,16.00,0.00,30.06,M,3.11,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAPE 161435Z 24016KT 5000 BR BKN002 15/14 Q1018 TEMPO 2500 BR BKN002,M
FAPE,2026-08-16 15:00,59.00,57.20,93.74,230.00,12.00,0.00,30.06,M,3.11,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAPE 161500Z 23012KT 5000 BR BKN002 15/14 Q1018 TEMPO 3000,M
FAPE,2026-08-16 15:18,59.00,59.00,100.00,230.00,14.00,0.00,30.06,M,1.86,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAPE 161518Z 23014KT 3000 BR BKN002 15/15 Q1018 NOSIG,M
FAPE,2026-08-16 15:33,59.00,59.00,100.00,240.00,14.00,0.00,30.09,M,0.93,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAPE 161533Z 24014KT 1500 BR OVC002 15/15 Q1019 NOSIG,M
FAPE,2026-08-16 15:56,59.00,59.00,100.00,230.00,14.00,0.00,30.06,M,0.56,M,OVC,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,59.00,FAPE 161556Z 23014KT 0900 R26/P2000N FG OVC002 15/15 Q1018 BECMG 2000 BR,M
FAPE,2026-08-16 16:00,59.00,59.00,100.00,230.00,14.00,0.00,30.06,M,0.56,M,OVC,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,59.00,FAPE 161600Z 23014KT 0900 R26/P2000N FG OVC002 15/15 Q1018 BECMG 2000 BR,M
FAPE,2026-08-16 16:25,59.00,59.00,100.00,240.00,13.00,0.00,30.09,M,2.17,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAPE 161625Z 24013KT 3500 BR OVC002 15/15 Q1019 BECMG 5000,M
FAPE,2026-08-16 16:40,59.00,59.00,100.00,230.00,14.00,0.00,30.09,M,6.21,M,SCT,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 161640Z 23014KT 9999 SCT005 15/15 Q1019 NOSIG,M
FAPE,2026-08-16 17:00,57.20,55.40,93.70,230.00,12.00,0.00,30.12,M,6.21,M,FEW,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 161700Z 23012KT 9999 FEW008 14/13 Q1020 NOSIG,M
FAPE,2026-08-16 18:00,57.20,55.40,93.70,240.00,10.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 161800Z 24010KT CAVOK 14/13 Q1021 NOSIG,M
FAPE,2026-08-16 19:00,57.20,55.40,93.70,240.00,9.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 161900Z 24009KT CAVOK 14/13 Q1021 NOSIG,M
FAPE,2026-08-16 20:00,55.40,53.60,93.65,250.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 162000Z 25007KT 230V290 CAVOK 13/12 Q1021 NOSIG,M
FAPE,2026-08-16 21:00,55.40,50.00,82.00,260.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 162100Z 26005KT CAVOK 13/10 Q1021 NOSIG,M
FAPE,2026-08-16 22:00,53.60,51.80,93.60,240.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 162200Z 24006KT CAVOK 12/11 Q1021 NOSIG,M
FAPE,2026-08-16 23:00,51.80,50.00,93.55,250.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 162300Z 25006KT CAVOK 11/10 Q1021 NOSIG,M
FAPE,2026-08-17 00:00,50.00,48.20,93.50,240.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 170000Z 24005KT CAVOK 10/09 Q1021 NOSIG,M
FAPE,2026-08-17 01:00,48.20,46.40,93.45,270.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,FAPE 170100Z 27004KT CAVOK 09/08 Q1020 NOSIG,M
FAPE,2026-08-17 02:00,50.00,48.20,93.50,350.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 170200Z 35003KT 320V020 CAVOK 10/09 Q1020 NOSIG,M
FAPE,2026-08-17 03:00,48.20,48.20,100.00,290.00,2.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,FAPE 170300Z 29002KT CAVOK 09/09 Q1020 NOSIG,M
FAPE,2026-08-17 04:00,46.40,46.40,100.00,270.00,2.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,FAPE 170400Z 27002KT CAVOK 08/08 Q1019 NOSIG,M
FAPE,2026-08-17 05:00,46.40,46.40,100.00,280.00,3.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.15,FAPE 170500Z 28003KT CAVOK 08/08 Q1019 NOSIG,M
FAPE,2026-08-17 05:57,51.80,50.00,93.55,M,2.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 170557Z VRB02KT CAVOK 11/10 Q1020 NOSIG,M
FAPE,2026-08-17 06:00,51.80,50.00,93.55,280.00,2.00,0.00,30.12,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 170600Z 28002KT 9000 NSC 11/10 Q1020 NOSIG,M
FAPE,2026-08-17 06:33,57.20,53.60,87.75,M,1.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 170633Z VRB01KT CAVOK 14/12 Q1020 NOSIG,M
FAPE,2026-08-17 07:00,59.00,53.60,82.26,M,2.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 170700Z VRB02KT CAVOK 15/12 Q1020 NOSIG,M
FAPE,2026-08-17 08:00,62.60,53.60,72.40,30.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 170800Z 03004KT CAVOK 17/12 Q1020 NOSIG,M
FAPE,2026-08-17 09:00,64.40,53.60,67.97,30.00,6.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 170900Z 03006KT 360V060 CAVOK 18/12 Q1019 NOSIG,M
FAPE,2026-08-17 10:00,66.20,51.80,59.76,70.00,3.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 171000Z 07003KT 030V130 CAVOK 19/11 Q1019 NOSIG,M
FAPE,2026-08-17 11:00,69.80,55.40,60.24,M,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAPE 171100Z VRB02KT CAVOK 21/13 Q1018 NOSIG,M
FAPE,2026-08-17 12:00,66.20,53.60,63.85,190.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 171200Z 19008KT 160V230 CAVOK 19/12 Q1018 NOSIG,M
FAPE,2026-08-17 13:00,64.40,55.40,72.58,210.00,10.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 171300Z 21010KT CAVOK 18/13 Q1018 NOSIG,M
FAPE,2026-08-17 14:00,62.60,51.80,67.76,220.00,10.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 171400Z 22010KT CAVOK 17/11 Q1018 NOSIG,M
